pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
DOGE-USD,LONG,2024-02-14,0.08554299920797348,0.07953484236898645,0.09755931288594755,924,False,True,2024-02-27,0.09755931288594755,WIN,13,crypto
LTC-USD,LONG,2022-10-25,56.02515411376953,52.20602889663674,63.66340454803512,447,False,True,2022-11-03,63.66340454803512,WIN,9,crypto
LTC-USD,LONG,2023-01-29,95.05005645751953,87.35004177806394,110.45008581643071,543,False,True,2023-03-06,87.35004177806394,LOSS,36,crypto
LTC-USD,LONG,2023-04-14,96.45197296142578,88.76275211350888,111.83041465725958,618,False,True,2023-04-20,88.76275211350888,LOSS,6,crypto
LTC-USD,SHORT,2023-06-10,77.3517074584961,85.92173534435643,60.21165168677541,675,True,True,2023-06-21,85.92173534435643,LOSS,11,crypto
LTC-USD,SHORT,2023-08-02,87.48905944824219,95.16692632720492,72.13332569031672,728,False,True,2023-08-17,72.13332569031672,WIN,15,crypto
LTC-USD,LONG,2023-10-23,68.99109649658203,64.91005508654902,77.15317931664805,810,True,True,2023-12-08,77.15317931664805,WIN,46,crypto
LTC-USD,SHORT,2024-01-03,65.30164337158203,71.7342385220289,52.43645307068829,882,False,True,2024-01-11,71.7342385220289,LOSS,8,crypto
LTC-USD,LONG,2024-02-27,74.03375244140625,69.52360093184531,83.05405546052813,937,False,True,2024-02-29,83.05405546052813,WIN,2,crypto
DOT-USD,SHORT,2021-12-04,29.368837356567383,36.79926130433503,14.507989461032082,122,False,True,2022-02-24,14.507989461032082,WIN,82,crypto
DOT-USD,LONG,2022-03-23,21.003955841064453,18.695328986390486,25.621209550412388,231,False,True,2022-04-11,18.695328986390486,LOSS,19,crypto
DOT-USD,LONG,2022-07-19,7.802577972412109,6.794653724959654,9.81842646731702,349,False,True,2022-07-25,6.794653724959654,LOSS,6,crypto
DOT-USD,SHORT,2022-10-21,5.834850788116455,6.284455105810633,4.9356421527281,443,False,True,2022-10-25,6.284455105810633,LOSS,4,crypto
DOT-USD,LONG,2023-04-14,6.7340312004089355,6.220833723733606,7.760426153759594,618,False,True,2023-04-20,6.220833723733606,LOSS,6,crypto
DOT-USD,SHORT,2023-06-05,5.073203086853027,5.393148439218812,4.433312382121459,670,False,True,2023-06-10,4.433312382121459,WIN,5,crypto
DOT-USD,LONG,2024-02-14,7.658267021179199,7.000532775710559,8.97373551211648,924,False,True,2024-03-02,8.97373551211648,WIN,17,crypto
MATIC-USD,LONG,2021-12-01,2.008297920227051,1.6471816663102066,2.730530428060739,119,False,True,2021-12-04,1.6471816663102066,LOSS,3,crypto
MATIC-USD,LONG,2022-09-12,0.9300119876861572,0.8299382143026184,1.130159534453235,404,False,True,2022-09-15,0.8299382143026184,LOSS,3,crypto
MATIC-USD,LONG,2022-10-18,0.8645099997520447,0.7930130145917221,1.0075039700726898,440,False,True,2022-10-21,0.7930130145917221,LOSS,3,crypto
MATIC-USD,LONG,2022-10-24,0.8938770294189453,0.816753239333377,1.048124609590082,446,False,True,2022-11-04,1.048124609590082,WIN,11,crypto
MATIC-USD,SHORT,2022-12-16,0.7957950234413147,0.893752949417767,0.5998791714884102,499,False,True,2023-01-11,0.893752949417767,LOSS,26,crypto
MATIC-USD,LONG,2023-04-14,1.1620399951934814,1.0691100949022563,1.3478997957759318,618,False,True,2023-04-20,1.0691100949022563,LOSS,6,crypto
MATIC-USD,SHORT,2023-06-06,0.8237339854240417,0.8892738008050857,0.6926543546619539,671,False,True,2023-06-10,0.6926543546619539,WIN,4,crypto
MATIC-USD,SHORT,2023-08-17,0.5740789771080017,0.6302375807852031,0.46176176975359895,743,False,True,2023-10-23,0.6302375807852031,LOSS,67,crypto
MATIC-USD,LONG,2024-02-16,0.9527379870414734,0.8694035147693646,1.119406931585691,926,False,True,2024-03-04,1.119406931585691,WIN,17,crypto
TRX-USD,SHORT,2022-06-13,0.06379400193691254,0.07464499244114636,0.042092020928444884,313,False,True,2023-05-21,0.07464499244114636,LOSS,342,crypto
TRX-USD,LONG,2023-09-12,0.08078400045633316,0.07779975763499493,0.08675248609900962,769,False,True,2023-09-29,0.08675248609900962,WIN,17,crypto
TRX-USD,LONG,2024-01-13,0.11414899677038193,0.10779574647134296,0.12685549736845986,892,False,True,2024-01-16,0.10779574647134296,LOSS,3,crypto
ATOM-USD,LONG,2022-02-28,31.4260196685791,25.685251270020473,42.90755646569636,208,False,True,2022-04-11,25.685251270020473,LOSS,42,crypto
